loan_amnt,int_rate,term,installment,grade,sub_grade,purpose,annual_inc,dti,home_ownership,addr_state,delinq_2yrs,inq_last_6mths,revol_util,open_acc,total_acc,earliest_cr_line,loan_status,total_pymnt,total_rec_prncp,recoveries,issue_d,Employment_length
15825,25.29, 60 months,467.18,E,E5,home_improvement,36000.0,8.4,OWN,FL,0.0,1.0,93.4,3.0,13.0,Apr-2006,Charged Off,7129.96,1635.51,2013.21,Aug-2016,10
10000,17.47, 60 months,251.06,D,D1,medical,50000.0,32.19,OWN,OK,1.0,1.0,1.1,12.0,17.0,Jan-2007,Current,2500.89,1126.62,0.0,Apr-2018,4
15000,21.45, 36 months,568.6,D,D5,debt_consolidation,11168.64,103.87,RENT,CA,0.0,0.0,44.5,12.0,13.0,Jul-2001,Current,6218.85,3617.05,0.0,Mar-2018,-1
32000,10.91, 60 months,694.33,B,B4,credit_card,110000.0,17.49,MORTGAGE,IL,0.0,2.0,85.0,8.0,18.0,Sep-1993,Current,9681.83,5993.75,0.0,Dec-2017,2
23700,14.47, 60 months,557.25,C,C2,credit_card,109000.0,32.43,RENT,CA,1.0,0.0,49.3,13.0,32.0,Sep-2002,Current,3881.7,1970.41,0.0,Jul-2018,4
25000,15.02, 60 months,595.02,C,C3,debt_consolidation,90000.0,6.45,MORTGAGE,MA,0.0,3.0,28.0,7.0,9.0,Jun-2004,Fully Paid,25013.5608333333,25000.0,0.0,Jul-2018,2
15000,10.99, 36 months,491.01,B,B4,debt_consolidation,55000.0,9.67,MORTGAGE,TX,0.0,0.0,69.1,5.0,8.0,Dec-2006,Fully Paid,17533.1723019099,15000.0,0.0,Nov-2015,9
16575,14.47, 60 months,389.73,C,C2,other,180000.0,22.69,MORTGAGE,LA,0.0,0.0,44.6,8.0,15.0,Jun-2012,Current,766.14,382.02,0.0,Dec-2018,10
40000,7.84, 60 months,808.0,A,A4,debt_consolidation,150000.0,12.24,MORTGAGE,MN,0.0,0.0,23.3,20.0,55.0,Jul-2004,Current,4022.58,2769.28,0.0,Sep-2018,7
26000,13.99, 60 months,604.84,C,C4,debt_consolidation,85000.0,21.71,MORTGAGE,NM,0.0,0.0,84.6,12.0,29.0,Jul-1999,Fully Paid,31737.2742750336,26000.0,0.0,May-2015,10
21025,22.91, 36 months,812.89,E,E1,credit_card,192000.0,36.88,MORTGAGE,CA,1.0,1.0,76.4,13.0,26.0,Mar-1986,Current,9760.43,5490.81,0.0,Feb-2018,6
6800,6.11, 36 months,207.21,A,A1,debt_consolidation,95000.0,13.66,RENT,MD,0.0,0.0,18.6,8.0,18.0,Aug-2009,Current,1445.85,1226.72,0.0,Jul-2018,0
5000,8.24, 36 months,157.24,B,B1,small_business,200000.0,15.0,OWN,PA,0.0,1.0,81.1,13.0,40.0,Apr-2001,Current,3614.23,3051.0,0.0,Mar-2017,6
20000,16.02, 36 months,703.34,C,C5,debt_consolidation,60000.0,38.0,MORTGAGE,WI,0.0,0.0,28.1,22.0,39.0,Nov-2003,Current,7701.14,5132.43,0.0,Mar-2018,3
8000,5.32, 36 months,240.92,A,A1,debt_consolidation,52000.0,4.04,RENT,TX,0.0,0.0,7.9,21.0,40.0,Dec-2003,Fully Paid,8570.3127455184,8000.0,0.0,Aug-2016,5
5000,19.42, 36 months,184.35,D,D3,debt_consolidation,74000.0,17.58,OWN,IL,0.0,1.0,27.2,11.0,31.0,Jul-2006,Current,2022.46,1234.45,0.0,Mar-2018,10
20000,21.45, 60 months,546.15,D,D5,debt_consolidation,107625.0,34.49,MORTGAGE,NJ,0.0,0.0,54.8,21.0,32.0,Sep-1998,Current,9379.89,3708.9,0.0,Sep-2017,3
11900,20.49, 60 months,318.54,E,E2,debt_consolidation,40400.0,25.52,RENT,FL,0.0,1.0,92.5,7.0,37.0,Nov-1998,Charged Off,14477.92,4662.65,4603.18,May-2014,3
17000,14.99, 60 months,404.34,C,C5,credit_card,69000.0,32.28,MORTGAGE,OR,0.0,0.0,71.3,15.0,23.0,Nov-1996,Charged Off,7668.3,4088.27,0.0,Jan-2015,4
15000,16.91, 60 months,372.07,C,C5,debt_consolidation,52000.0,21.79,MORTGAGE,NM,0.0,0.0,20.6,11.0,35.0,Apr-2007,Current,2218.33,998.78,0.0,Aug-2018,10
6000,11.99, 36 months,199.26,C,C1,other,75000.0,9.68,MORTGAGE,CO,0.0,0.0,50.7,15.0,39.0,May-2004,Current,6567.59,5414.09,0.0,May-2016,4
10000,9.99, 36 months,322.63,B,B3,debt_consolidation,55000.0,13.4,MORTGAGE,NC,0.0,0.0,74.4,7.0,12.0,Aug-2007,Fully Paid,10235.57,10000.0,0.0,Apr-2015,10
30000,11.99, 36 months,996.29,B,B5,debt_consolidation,105908.0,33.27,OWN,PA,2.0,0.0,86.6,10.0,17.0,Jun-1998,Fully Paid,35157.0264922119,30000.0,0.0,Jan-2015,8
24000,6.89, 36 months,739.85,A,A3,credit_card,148000.0,5.33,MORTGAGE,PA,0.0,0.0,27.2,15.0,39.0,Oct-2002,Fully Paid,26615.9857125141,24000.0,0.0,Sep-2015,10
16000,14.33, 36 months,549.42,C,C1,other,100000.0,27.12,MORTGAGE,MD,0.0,1.0,64.7,14.0,28.0,Jun-1997,Fully Paid,18513.785802002894,16000.0,0.0,May-2013,9
16000,9.67, 36 months,513.8,B,B1,debt_consolidation,50000.0,29.4,RENT,TX,0.0,2.0,31.3,11.0,31.0,Mar-2003,Fully Paid,17491.7022373737,16000.0,0.0,Nov-2013,5
4000,16.29, 36 months,141.21,D,D2,debt_consolidation,45000.0,19.07,RENT,DC,0.0,1.0,44.3,6.0,6.0,Apr-2006,Charged Off,1087.9,354.78,523.06,Jul-2014,5
12900,24.5, 60 months,374.87,F,F3,debt_consolidation,85000.0,23.14,MORTGAGE,MO,0.0,1.0,89.8,12.0,29.0,Feb-2002,Fully Paid,17473.07,12900.0,0.0,Mar-2014,6
10000,7.69, 36 months,311.94,A,A4,home_improvement,84000.0,6.39,MORTGAGE,CA,0.0,0.0,0.7,14.0,17.0,Jan-1998,Fully Paid,11229.6597891362,10000.0,0.0,Jul-2014,10
10000,8.18, 36 months,314.2,B,B1,debt_consolidation,41000.0,5.62,MORTGAGE,MO,0.0,0.0,58.3,7.0,29.0,Aug-2000,Fully Paid,11285.9943328302,10000.0,0.0,Oct-2015,10
9600,13.49, 36 months,325.74,C,C2,debt_consolidation,85000.0,33.45,MORTGAGE,MD,0.0,1.0,32.8,19.0,37.0,Aug-2004,Fully Paid,11265.2852998837,9600.0,0.0,Oct-2016,10
12000,12.88, 36 months,403.64,C,C2,home_improvement,152955.0,12.7,MORTGAGE,IL,1.0,1.0,24.9,8.0,21.0,Jun-1999,Fully Paid,12741.770000523,12000.0,0.0,Jan-2016,10
3200,25.65, 36 months,128.34,F,F3,debt_consolidation,9456.0,32.11,RENT,CA,0.0,0.0,80.6,7.0,12.0,Jan-2005,Charged Off,3557.36,2030.58,107.0,May-2016,-1
10000,12.98, 36 months,336.85,B,B5,debt_consolidation,56160.0,28.66,RENT,NY,0.0,2.0,53.4,16.0,16.0,Jul-2012,Current,1003.34,693.5,0.0,Nov-2018,0
15850,11.14, 36 months,519.97,B,B2,credit_card,85000.0,19.36,MORTGAGE,MA,0.0,0.0,88.3,14.0,24.0,Dec-2004,Fully Paid,18718.5005844722,15850.0,0.0,Jun-2013,6
15000,7.07, 36 months,463.64,A,A2,debt_consolidation,15000.0,27.36,MORTGAGE,PA,0.0,0.0,1.6,8.0,16.0,Dec-1992,Fully Paid,16038.1530731321,15000.0,0.0,Aug-2017,0
6000,5.32, 36 months,180.69,A,A1,home_improvement,135000.0,15.74,MORTGAGE,OH,0.0,1.0,10.0,22.0,41.0,Mar-1997,Fully Paid,6175.449084459,6000.0,0.0,Dec-2016,1
8000,11.99, 36 months,265.68,B,B3,debt_consolidation,33000.0,16.91,RENT,WA,1.0,1.0,90.3,5.0,16.0,Dec-1992,Fully Paid,9554.65,8000.0,0.0,Dec-2013,10
28000,14.08, 60 months,652.68,C,C3,debt_consolidation,105000.0,29.25,RENT,CA,0.0,1.0,47.9,23.0,35.0,Jan-1992,Fully Paid,30345.0240718622,28000.0,0.0,Aug-2017,10
9000,6.89, 36 months,277.45,A,A3,credit_card,27332.0,31.59,RENT,NV,0.0,0.0,59.6,8.0,15.0,Jan-2003,Fully Paid,9532.9500026631,9000.0,0.0,Jul-2015,0
5000,13.33, 36 months,169.27,C,C3,debt_consolidation,28000.0,21.3,MORTGAGE,FL,0.0,0.0,93.7,9.0,14.0,Apr-2005,Fully Paid,6102.8620858411,5000.0,0.0,Jun-2015,10
18000,11.99, 36 months,597.78,B,B3,credit_card,55000.0,9.55,RENT,SC,0.0,3.0,56.7,9.0,12.0,Dec-2010,Fully Paid,21553.3313040165,18000.0,0.0,Apr-2014,8
15200,19.99, 60 months,402.63,E,E4,debt_consolidation,38000.0,39.04,RENT,TN,1.0,1.0,60.0,11.0,42.0,May-2003,Fully Paid,17529.2800026442,15200.0,0.0,Sep-2015,10
17775,14.99, 60 months,422.78,C,C4,debt_consolidation,113000.0,11.12,MORTGAGE,NV,0.0,1.0,36.5,10.0,22.0,Feb-1989,Current,9271.55,5046.78,0.0,Apr-2017,10
11000,8.81, 36 months,348.83,A,A5,debt_consolidation,51000.0,9.34,MORTGAGE,MI,0.0,0.0,4.8,11.0,15.0,Nov-2011,Current,3707.95,3580.11,0.0,Dec-2018,2
25000,6.99, 36 months,771.82,A,A2,credit_card,138000.0,15.94,MORTGAGE,WI,0.0,0.0,67.7,16.0,42.0,Mar-2001,Current,23916.71,21207.7,0.0,Jul-2016,7
3000,19.99, 36 months,111.48,E,E1,vacation,80000.0,7.47,RENT,NY,0.0,0.0,49.8,9.0,15.0,Nov-2001,Fully Paid,3951.17,3000.0,0.0,Mar-2014,1
35000,24.5, 60 months,1017.07,F,F3,home_improvement,1050000.0,4.14,OWN,CO,1.0,0.0,44.0,9.0,35.0,Feb-1983,Fully Paid,57805.9282703391,35000.0,0.0,Oct-2014,10
1000,15.81, 36 months,35.07,C,C4,debt_consolidation,52000.0,14.31,MORTGAGE,WI,0.0,1.0,80.6,8.0,20.0,Sep-1996,Fully Paid,1228.3295848362,1000.0,0.0,Jul-2012,10
25000,14.65, 60 months,590.17,C,C5,credit_card,75000.0,20.58,MORTGAGE,FL,0.0,2.0,35.7,22.0,48.0,Jan-2003,Late (16-30 days),25356.96,15989.53,0.0,Jun-2015,7
7000,10.49, 36 months,227.49,B,B3,debt_consolidation,40000.0,18.66,MORTGAGE,MN,1.0,0.0,28.6,35.0,52.0,Jun-2009,Fully Paid,7992.87604032,7000.0,0.0,Jul-2016,2
3600,8.59, 36 months,113.8,A,A5,credit_card,70000.0,21.0,RENT,CA,0.0,0.0,30.5,11.0,14.0,Jan-2012,Current,3412.28,2934.25,0.0,Aug-2016,1
15000,15.04, 36 months,520.28,C,C4,credit_card,55000.0,27.36,MORTGAGE,CO,0.0,1.0,80.9,14.0,23.0,Jul-2004,Current,4701.33,3144.92,0.0,May-2018,2
8300,13.99, 36 months,283.64,C,C4,credit_card,42000.0,15.34,RENT,MD,0.0,1.0,58.3,6.0,6.0,Oct-2010,Fully Paid,10213.5661698609,8300.0,0.0,Sep-2015,0
3825,8.9, 36 months,121.46,A,A5,debt_consolidation,20000.0,20.88,MORTGAGE,AR,0.0,0.0,45.7,6.0,15.0,Sep-2006,Charged Off,2039.08,1362.94,344.94,Aug-2012,5
20000,9.99, 60 months,424.85,B,B3,debt_consolidation,124000.0,21.58,MORTGAGE,TX,0.0,0.0,42.5,12.0,40.0,Oct-1994,Late (31-120 days),17446.04,12406.62,0.0,Jul-2015,8
10000,7.9, 36 months,312.91,A,A4,home_improvement,45000.0,17.09,MORTGAGE,OH,1.0,0.0,30.3,17.0,26.0,Mar-2002,Fully Paid,11264.4580541241,10000.0,0.0,Sep-2013,5
6200,9.99, 36 months,200.03,B,B3,debt_consolidation,62800.0,14.83,MORTGAGE,WV,1.0,0.0,48.0,9.0,39.0,Dec-1993,Charged Off,2607.52,2028.76,0.0,May-2015,9
35000,9.93, 36 months,1128.21,B,B2,debt_consolidation,135000.0,23.14,RENT,CA,0.0,0.0,51.4,13.0,29.0,Dec-2002,Current,18040.61,14283.12,0.0,Oct-2017,10
16000,11.14, 36 months,524.89,B,B2,credit_card,76000.0,12.24,MORTGAGE,IN,0.0,1.0,44.3,13.0,41.0,May-1999,Fully Paid,18687.8700000009,16000.0,0.0,Mar-2013,10
20800,16.02, 60 months,506.04,C,C5,other,102000.0,24.64,OWN,PA,0.0,0.0,57.6,14.0,30.0,Mar-1993,Fully Paid,22452.77,20800.0,0.0,May-2017,10
20000,14.47, 60 months,470.26,C,C2,debt_consolidation,37483.0,51.75,MORTGAGE,KS,1.0,1.0,86.8,9.0,32.0,Aug-1985,Current,2335.22,1173.43,0.0,Sep-2018,10
35000,16.29, 60 months,856.54,D,D2,debt_consolidation,88000.0,33.42,MORTGAGE,MN,1.0,0.0,91.1,14.0,24.0,Jul-1988,Fully Paid,50503.727570228,35000.0,0.0,Oct-2014,10
35000,6.99, 36 months,1080.54,A,A3,debt_consolidation,180000.0,17.07,MORTGAGE,NV,0.0,0.0,30.6,16.0,28.0,Sep-1992,Fully Paid,37515.24967233,35000.0,0.0,Jan-2016,10
8000,13.49, 36 months,271.45,C,C2,debt_consolidation,60000.0,24.46,RENT,FL,0.0,5.0,29.0,19.0,26.0,Oct-2006,Current,5959.91,4502.03,0.0,Apr-2017,7
30000,10.42, 36 months,973.95,B,B3,debt_consolidation,81149.0,17.82,RENT,CA,0.0,0.0,75.6,9.0,18.0,Mar-2011,Fully Paid,30637.9999183231,30000.0,0.0,Aug-2017,6
35000,19.99, 60 months,927.1,E,E4,debt_consolidation,90000.0,28.57,RENT,CA,0.0,0.0,90.1,13.0,49.0,Oct-1998,Charged Off,16867.42,6654.24,1203.89,May-2015,8
8300,23.4, 36 months,323.03,E,E1,debt_consolidation,51000.0,32.38,MORTGAGE,SD,0.0,0.0,10.3,14.0,33.0,Oct-1994,Current,629.88,325.5,0.0,Dec-2018,2
10400,7.9, 36 months,325.42,A,A4,credit_card,200000.0,13.51,MORTGAGE,CT,0.0,0.0,78.7,10.0,25.0,Jan-1991,Fully Paid,11715.0650130297,10400.0,0.0,Nov-2013,7
20000,9.17, 36 months,637.58,B,B2,credit_card,60000.0,24.28,MORTGAGE,AR,0.0,0.0,93.5,9.0,24.0,Feb-1997,Fully Paid,22942.6172933344,20000.0,0.0,Nov-2015,9
13000,16.91, 36 months,462.91,C,C5,other,52000.0,31.87,RENT,NY,0.0,1.0,66.2,9.0,21.0,Apr-2007,Current,5853.03,5026.72,0.0,Jul-2018,10
8800,10.16, 36 months,284.62,B,B1,debt_consolidation,33000.0,23.13,MORTGAGE,SC,0.0,0.0,57.9,7.0,23.0,Sep-1995,Fully Paid,10246.0165230728,8800.0,0.0,Jun-2013,9
10000,14.3, 36 months,343.24,C,C1,debt_consolidation,32000.0,20.52,OWN,AK,0.0,1.0,59.1,7.0,13.0,Mar-2002,Fully Paid,11751.0399999988,10000.0,0.0,Nov-2013,9
26000,6.71, 36 months,799.37,A,A3,debt_consolidation,98000.0,17.81,RENT,AZ,1.0,0.0,57.6,9.0,32.0,Aug-2002,Current,8825.95,7398.4,0.0,Mar-2018,2
11500,9.67, 36 months,369.3,B,B1,credit_card,114000.0,9.81,RENT,MO,0.0,3.0,59.3,13.0,35.0,May-2003,Fully Paid,13292.8392706145,11500.0,0.0,May-2014,2
21600,12.74, 60 months,488.6,C,C1,debt_consolidation,90000.0,10.81,RENT,CA,0.0,1.0,43.5,11.0,21.0,Jul-1991,Charged Off,3870.86,2152.98,0.0,Mar-2017,0
4500,12.62, 36 months,150.81,C,C1,debt_consolidation,20000.0,25.87,OWN,PA,0.0,0.0,42.7,12.0,16.0,Nov-2004,Current,2862.23,2163.89,0.0,Jul-2017,1
12000,15.04, 36 months,416.22,C,C4,debt_consolidation,37000.0,26.11,RENT,CA,0.0,0.0,67.8,10.0,11.0,Nov-2012,Current,4974.59,3419.18,0.0,Feb-2018,1
9300,17.86, 36 months,335.57,D,D5,credit_card,85000.0,13.98,RENT,CA,0.0,1.0,85.0,11.0,15.0,May-2005,Fully Paid,11088.8359055692,9300.0,0.0,Nov-2015,7
8000,5.31, 36 months,240.89,A,A1,debt_consolidation,50000.0,12.87,RENT,NY,0.0,0.0,13.0,12.0,25.0,Mar-1994,Current,1924.76,1669.61,0.0,Jun-2018,4
1000,12.74, 36 months,33.57,C,C1,other,35000.0,22.7,OWN,MN,0.0,0.0,23.4,11.0,23.0,Feb-2001,Current,771.4,594.41,0.0,Mar-2017,5
29050,22.39, 36 months,1115.31,E,E1,credit_card,73600.0,16.89,MORTGAGE,OR,0.0,1.0,72.0,27.0,36.0,Sep-2005,Current,34538.48,23772.85,0.0,Jul-2016,10
8000,16.99, 36 months,285.19,D,D1,debt_consolidation,60000.0,20.82,MORTGAGE,NJ,0.0,0.0,67.0,12.0,13.0,Oct-2010,Charged Off,3977.56,2641.48,0.0,Mar-2017,3
24925,17.27, 60 months,623.08,C,C5,debt_consolidation,56000.0,15.13,RENT,CA,0.0,0.0,91.3,6.0,17.0,Aug-2003,Fully Paid,37384.305355128,24925.0,0.0,Jun-2013,4
16000,12.73, 36 months,537.03,B,B5,debt_consolidation,85000.0,4.63,RENT,CT,0.0,1.0,42.9,9.0,26.0,Aug-2006,Current,1662.02,1113.24,0.0,Nov-2018,1
9675,13.59, 36 months,328.75,C,C2,home_improvement,40000.0,18.51,RENT,PA,0.0,0.0,67.6,5.0,5.0,May-2013,Current,5581.45,4083.55,0.0,Sep-2017,3
7000,14.16, 36 months,239.79,C,C2,credit_card,40000.0,11.43,OWN,NY,2.0,2.0,38.7,8.0,29.0,Oct-1990,Fully Paid,8635.1339736969,7000.0,0.0,Mar-2014,2
3000,9.44, 36 months,96.02,B,B1,home_improvement,74460.0,32.7,MORTGAGE,TX,0.0,1.0,82.1,9.0,38.0,Jun-2002,Current,1821.23,1477.88,0.0,Jul-2017,10
15000,8.46, 36 months,473.24,A,A5,debt_consolidation,72000.0,38.4,MORTGAGE,IN,0.0,0.0,57.6,18.0,26.0,Nov-1990,Current,1878.86,1485.58,0.0,Oct-2018,10
21000,18.99, 60 months,544.64,D,D3,debt_consolidation,315000.0,15.47,MORTGAGE,CA,0.0,2.0,87.0,15.0,35.0,Sep-1995,Current,14174.53,6763.91,0.0,Dec-2016,1
8000,7.26, 36 months,247.97,A,A4,debt_consolidation,50000.0,31.37,MORTGAGE,OH,1.0,1.0,36.0,16.0,28.0,Aug-1997,Fully Paid,8618.889900212,8000.0,0.0,Dec-2015,10
10000,21.85, 60 months,275.34,D,D5,debt_consolidation,60000.0,15.64,MORTGAGE,FL,0.0,0.0,61.3,8.0,12.0,Nov-2006,Fully Paid,10489.6120057319,10000.0,0.0,Mar-2018,1
12000,19.52, 60 months,314.74,E,E3,home_improvement,63570.0,13.76,MORTGAGE,MS,0.0,1.0,16.5,6.0,24.0,Jun-1995,Charged Off,7595.71,3475.5,0.0,Feb-2015,7
11500,8.9, 36 months,365.17,A,A5,home_improvement,75396.0,6.72,MORTGAGE,FL,0.0,0.0,29.9,8.0,20.0,Dec-1992,Fully Paid,13145.7886316517,11500.0,0.0,Mar-2013,10
18000,21.45, 60 months,491.53,D,D5,debt_consolidation,60000.0,32.65,RENT,CO,0.0,0.0,52.7,14.0,24.0,Aug-1997,Fully Paid,21539.2968959258,18000.0,0.0,Jun-2017,5
6000,10.91, 36 months,196.18,B,B4,debt_consolidation,40000.0,32.97,MORTGAGE,NY,0.0,0.0,91.0,7.0,13.0,Sep-2006,Current,5327.79,4612.29,0.0,Sep-2017,10
35000,6.11, 36 months,1066.52,A,A1,credit_card,100000.0,6.8,RENT,CA,0.0,1.0,5.7,20.0,28.0,Sep-2012,Current,4343.31,3580.48,0.0,Oct-2018,1
5275,14.48, 36 months,181.52,C,C5,debt_consolidation,52000.0,34.94,OWN,CO,0.0,2.0,3.2,19.0,56.0,Aug-2004,Charged Off,3467.97,2500.16,0.0,Dec-2015,10
20000,13.99, 36 months,683.46,C,C3,car,63000.0,12.48,OWN,NY,0.0,0.0,7.8,9.0,21.0,Aug-1995,Charged Off,2077.6,0.0,2077.6,Aug-2016,7
28000,12.99, 36 months,943.3,C,C1,debt_consolidation,190500.0,18.03,MORTGAGE,IL,0.0,0.0,72.1,11.0,27.0,Mar-2001,Fully Paid,33958.6161510793,28000.0,0.0,Jul-2014,10
15000,25.49, 60 months,444.59,E,E4,credit_card,59066.0,26.86,MORTGAGE,SC,0.0,0.0,7.4,5.0,12.0,Jul-2006,Fully Paid,19839.6363266829,15000.0,0.0,May-2017,-1
18000,7.39, 36 months,559.01,A,A4,credit_card,47840.0,24.29,MORTGAGE,RI,0.0,0.0,27.9,12.0,20.0,Nov-2000,Fully Paid,19976.0996330898,18000.0,0.0,Jun-2016,10
21950,28.72, 60 months,693.0,F,F1,credit_card,187000.0,30.19,OWN,GA,0.0,0.0,58.6,9.0,15.0,Aug-1998,Fully Paid,23288.391696102,21950.0,0.0,Feb-2018,4
5000,7.97, 36 months,156.62,A,A5,credit_card,34476.0,30.0,MORTGAGE,MA,0.0,0.0,20.3,9.0,21.0,May-2006,Current,2043.82,1669.88,0.0,Jan-2018,3
10000,18.06, 60 months,254.27,D,D2,debt_consolidation,40000.0,19.2,MORTGAGE,NM,0.0,0.0,56.0,6.0,35.0,Oct-2002,Current,4896.06,2322.28,0.0,Jul-2017,10
18000,5.32, 36 months,542.07,A,A1,credit_card,48000.0,12.85,RENT,UT,0.0,0.0,35.7,10.0,14.0,Sep-2004,Fully Paid,19503.72670552,18000.0,0.0,Jun-2015,4
12000,12.99, 60 months,272.98,C,C1,home_improvement,130000.0,10.82,MORTGAGE,CA,3.0,2.0,75.5,13.0,20.0,Oct-1988,Fully Paid,12129.9,12000.0,0.0,Oct-2014,6
10000,16.14, 36 months,352.27,C,C4,other,270000.0,11.09,MORTGAGE,IL,0.0,2.0,56.3,12.0,25.0,Mar-2007,Current,1752.38,1118.54,0.0,Sep-2018,5
8000,14.26, 36 months,274.45,C,C5,other,74400.0,12.21,MORTGAGE,OR,0.0,1.0,97.7,4.0,20.0,Jan-1998,Charged Off,1921.15,1297.06,6.09,Jan-2010,8
25000,12.62, 60 months,563.98,C,C1,debt_consolidation,25000.0,35.14,RENT,NJ,0.0,0.0,2.3,11.0,17.0,Sep-1989,Current,8442.17,4864.04,0.0,Nov-2017,4
10000,6.24, 36 months,305.31,A,A2,major_purchase,85000.0,10.57,OWN,WA,0.0,1.0,44.2,8.0,30.0,Oct-1985,Fully Paid,10841.1210738984,10000.0,0.0,Nov-2015,4
10000,9.8, 36 months,321.74,B,B3,debt_consolidation,70000.0,13.32,MORTGAGE,FL,0.0,0.0,46.0,8.0,39.0,Sep-1989,Fully Paid,11314.993583071,10000.0,0.0,Jan-2016,7
6900,23.4, 36 months,268.54,E,E1,debt_consolidation,35000.0,25.89,RENT,MO,0.0,1.0,31.7,10.0,30.0,Oct-2009,Current,559.51,270.6,0.0,Dec-2018,0
10000,11.55, 36 months,330.0,B,B4,credit_card,225000.0,4.42,RENT,WA,1.0,0.0,58.0,5.0,13.0,Mar-1975,Current,1313.58,948.59,0.0,Oct-2018,10
13000,8.18, 36 months,408.46,B,B1,debt_consolidation,50000.0,14.86,MORTGAGE,FL,0.0,0.0,45.5,6.0,11.0,Jun-2004,Fully Paid,14692.4596333819,13000.0,0.0,Aug-2015,1
20000,20.99, 60 months,540.96,E,E4,medical,69000.0,19.87,RENT,TX,0.0,0.0,84.7,8.0,13.0,Sep-1998,Charged Off,3911.33,784.8,1794.13,Nov-2014,-1
18000,10.99, 36 months,589.22,B,B4,credit_card,95000.0,34.06,MORTGAGE,FL,0.0,0.0,65.6,27.0,47.0,Jul-1977,Fully Paid,20095.2011417024,18000.0,0.0,Oct-2015,10
25000,7.91, 36 months,782.38,A,A5,credit_card,75000.0,27.76,MORTGAGE,NC,0.0,0.0,71.4,16.0,38.0,Apr-1988,Fully Paid,28137.8692421965,25000.0,0.0,Dec-2015,5
30000,23.88, 36 months,1175.1,E,E2,home_improvement,94500.0,3.76,RENT,TX,0.0,4.0,44.1,10.0,14.0,Sep-2012,Charged Off,9753.69,3007.85,3917.99,Aug-2017,9
10000,14.99, 36 months,346.61,C,C5,renewable_energy,87500.0,8.46,MORTGAGE,NY,0.0,2.0,84.1,6.0,10.0,Apr-1996,Charged Off,5539.98,3108.22,1025.71,Nov-2014,4
32000,16.99, 60 months,795.12,D,D1,debt_consolidation,120000.0,18.31,MORTGAGE,FL,1.0,0.0,51.4,15.0,24.0,May-2006,Current,16622.01,8295.32,0.0,May-2017,0
2400,11.98, 36 months,79.7,B,B5,debt_consolidation,52000.0,24.69,RENT,UT,0.0,0.0,26.0,9.0,59.0,Aug-2005,Fully Paid,2632.3336740986,2400.0,0.0,Mar-2018,10
12800,18.25, 60 months,326.78,D,D5,debt_consolidation,45000.0,20.4,RENT,TX,0.0,0.0,61.6,16.0,22.0,Apr-2000,Fully Paid,16989.088376919,12800.0,0.0,Nov-2011,10
12000,9.43, 60 months,251.62,B,B1,debt_consolidation,70000.0,3.21,OWN,NJ,0.0,0.0,2.2,17.0,26.0,Jul-1988,Current,2761.53,1800.14,0.0,Mar-2018,10
2500,5.32, 36 months,75.29,A,A1,credit_card,70270.0,16.86,OWN,NY,1.0,0.0,6.9,10.0,21.0,Jan-1991,Current,1956.22,1788.45,0.0,Feb-2017,8
12000,14.99, 60 months,285.42,C,C4,debt_consolidation,77022.0,16.66,MORTGAGE,NC,0.0,0.0,94.0,6.0,22.0,Sep-1993,Current,7691.35,4320.01,0.0,Nov-2016,3
15000,13.99, 36 months,512.6,C,C3,credit_card,90000.0,18.85,RENT,MI,0.0,0.0,58.3,10.0,12.0,Jan-2011,Fully Paid,15112.7,15000.0,0.0,Sep-2016,1
14950,15.77, 36 months,523.91,D,D1,car,60000.0,29.28,RENT,FL,0.0,0.0,56.8,14.0,32.0,May-1998,Fully Paid,18728.6257637228,14950.0,0.0,Jan-2016,10
13200,8.08, 36 months,414.13,A,A5,debt_consolidation,62000.0,14.17,RENT,KS,0.0,1.0,11.0,23.0,30.0,Aug-2010,Fully Paid,13793.6135113095,13200.0,0.0,Jul-2018,1
20000,10.9, 36 months,653.83,B,B4,debt_consolidation,141000.0,18.68,MORTGAGE,NY,1.0,0.0,81.0,17.0,27.0,Feb-1998,Current,6537.16,4917.7,0.0,Apr-2018,10
12000,22.35, 60 months,333.82,E,E2,credit_card,55000.0,16.12,RENT,NY,0.0,0.0,58.9,14.0,21.0,Sep-2008,Charged Off,2655.66,942.29,0.0,Jun-2016,0
6000,7.96, 36 months,187.91,A,A5,other,97598.0,14.81,RENT,CA,0.0,1.0,18.7,5.0,51.0,Mar-1994,Current,2064.36,1684.34,0.0,Mar-2018,10
10000,7.89, 36 months,312.86,A,A5,debt_consolidation,65000.0,15.49,RENT,CA,0.0,1.0,32.0,18.0,37.0,Dec-1998,Fully Paid,11280.3640432486,10000.0,0.0,Jul-2015,3
8000,5.32, 36 months,240.92,A,A1,debt_consolidation,57000.0,18.17,RENT,NY,0.0,0.0,45.7,8.0,17.0,Feb-1987,Current,5056.96,4511.28,0.0,May-2017,10
12000,5.32, 36 months,361.38,A,A1,debt_consolidation,60000.0,10.76,RENT,CA,0.0,0.0,17.4,7.0,16.0,Mar-2008,Current,12645.45,11707.92,0.0,May-2016,10
6625,15.05, 36 months,229.83,C,C4,debt_consolidation,33000.0,18.4,RENT,NY,0.0,1.0,16.0,9.0,12.0,May-2007,Fully Paid,7362.5077356107,6625.0,0.0,Aug-2017,2
